person_age,sex,education,married,person_income,person_home_ownership,has_car,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,itd,term,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,verification_status,loan_status
22,Male,Primary,0,52000,RENT,1,3.0,EDUCATION,C,5200,,,60 months,0.1,Y,4,0,0
23,Female,PHD,0,54000,RENT,0,4.0,MEDICAL,B,5200,11.71,27.888144439930315,36 months,0.1,N,2,1,0
24,Female,Post PHD,1,54000,RENT,1,7.0,PERSONAL,B,5200,10.37,47.04455642210468,60 months,0.1,N,3,1,1
22,Female,Bachelor,0,60000,MORTGAGE,1,6.0,VENTURE,A,7000,7.14,40.00106669511187,60 months,0.12,N,3,1,0
26,Female,Primary,0,62000,RENT,0,1.0,MEDICAL,C,5200,15.96,51.41030063417093,60 months,0.08,N,4,0,0
22,Male,Bachelor,1,54000,MORTGAGE,1,6.0,HOMEIMPROVEMENT,C,12000,13.48,11.896369404300318,36 months,0.22,N,2,1,1
22,Male,Post PHD,1,60000,OWN,1,6.0,VENTURE,A,11500,7.88,14.508874594960586,36 months,0.19,N,2,1,0
25,Female,Post PHD,0,65000,RENT,1,0.0,PERSONAL,B,5200,9.99,34.09400854623148,36 months,0.08,N,3,1,0
23,Female,PHD,1,60000,MORTGAGE,1,4.0,EDUCATION,A,10000,,,60 months,0.17,N,4,1,0
23,Male,Master,0,15000,RENT,1,3.0,DEBTCONSOLIDATION,B,5175,12.18,7.751517359523128,36 months,0.34,N,2,1,1
25,Male,Post PHD,1,21000,RENT,1,0.0,DEBTCONSOLIDATION,B,5175,12.53,10.818371139676762,36 months,0.25,N,2,1,1
25,Male,PHD,1,60000,OWN,1,5.0,VENTURE,C,1200,13.85,131.75230566534913,36 months,0.02,N,2,1,0
21,Male,Master,1,54000,RENT,0,5.0,DEBTCONSOLIDATION,A,5125,5.99,29.82333814280685,36 months,0.09,N,4,1,1
21,Male,Bachelor,1,60000,MORTGAGE,1,5.0,DEBTCONSOLIDATION,C,5000,13.48,31.723651744800854,36 months,0.08,N,2,1,0
22,Male,Primary,0,60000,MORTGAGE,0,6.0,DEBTCONSOLIDATION,C,6000,13.11,26.522853859075237,36 months,0.1,Y,4,1,0
22,Female,Post PHD,0,60000,RENT,0,2.0,MEDICAL,B,5125,11.86,31.3981326832757,36 months,0.09,N,3,1,0
26,Female,Secondary,1,28000,RENT,1,6.0,EDUCATION,B,5100,11.89,24.53389971593249,60 months,0.18,N,4,1,0
23,Female,PHD,1,60000,OWN,1,2.0,MEDICAL,D,18500,15.33,8.436425673918087,36 months,0.31,N,2,1,0
25,Female,Primary,0,60000,OWN,1,10.0,EDUCATION,B,5500,10.99,29.48668594222248,36 months,0.09,N,2,1,0
25,Male,Bachelor,0,32000,RENT,1,4.0,VENTURE,A,5100,8.38,17.368083974686016,36 months,0.16,N,3,1,0
21,Female,PHD,0,35368,RENT,0,0.0,DEBTCONSOLIDATION,C,5100,12.99,18.41287360151601,36 months,0.14,N,2,1,0
21,Female,PHD,0,37200,RENT,0,2.0,MEDICAL,A,5100,7.49,20.357570882106682,36 months,0.14,N,4,1,0
26,Female,Post PHD,1,60000,MORTGAGE,0,3.0,PERSONAL,A,11500,7.88,14.508874594960586,36 months,0.19,N,2,1,0
25,Male,Primary,1,45000,RENT,1,4.0,MEDICAL,B,5100,10.0,24.064171122994647,36 months,0.11,N,4,1,0
22,Male,Primary,1,60000,MORTGAGE,1,6.0,MEDICAL,B,5000,11.83,32.191719574353925,36 months,0.08,N,4,1,0
22,Female,Secondary,0,60000,MORTGAGE,0,6.0,VENTURE,D,24250,15.31,6.437152382595728,36 months,0.4,Y,2,1,0
24,Female,Others,1,53000,RENT,0,5.0,EDUCATION,A,5100,7.9,28.89385596685384,36 months,0.1,N,2,0,0
26,Male,Primary,1,56000,RENT,0,1.0,PERSONAL,A,5100,8.0,30.50108932461874,36 months,0.09,N,4,1,0
23,Female,Secondary,1,60000,MORTGAGE,1,7.0,VENTURE,B,2450,11.48,65.90364886535885,36 months,0.04,N,2,0,0
23,Male,Post PHD,1,60000,MORTGAGE,1,0.0,VENTURE,F,3000,19.13,83.94191219675983,60 months,0.05,N,2,1,0
25,Male,Bachelor,1,33600,RENT,0,5.0,PERSONAL,A,5075,5.79,18.77499665896327,36 months,0.15,N,2,1,0
22,Female,PHD,1,36000,RENT,1,4.0,DEBTCONSOLIDATION,B,5075,,,36 months,0.14,N,2,1,0
23,Male,Others,0,60000,OWN,1,0.0,PERSONAL,B,8000,12.53,19.99466808850973,36 months,0.13,N,2,1,0
26,Male,Primary,1,34000,RENT,1,8.0,MEDICAL,D,5050,16.89,17.279510481632474,36 months,0.15,N,4,1,1
25,Male,Primary,0,66000,RENT,0,1.0,HOMEIMPROVEMENT,B,5050,11.49,35.16720853177792,36 months,0.08,N,2,1,0
24,Male,Bachelor,1,60000,OWN,1,9.0,MEDICAL,B,15000,11.83,10.730573191451311,36 months,0.25,N,4,1,0
23,Female,Post PHD,0,60000,MORTGAGE,1,3.0,MEDICAL,A,4500,7.4,37.243947858473,36 months,0.07,N,3,0,0
22,Female,Master,0,74000,RENT,1,4.0,PERSONAL,A,5050,5.42,41.70024287573892,36 months,0.07,N,3,1,0
22,Male,Post PHD,0,40000,RENT,0,2.0,DEBTCONSOLIDATION,C,5025,13.43,21.053157907895066,36 months,0.13,N,2,1,0
21,Female,Primary,1,10000,RENT,0,0.0,PERSONAL,D,5000,12.17,8.915039671926541,60 months,0.5,Y,2,1,1
22,Male,Bachelor,1,60000,MORTGAGE,1,3.0,MEDICAL,A,2000,7.4,83.79888268156425,36 months,0.03,N,2,1,0
24,Female,Master,0,10668,RENT,0,0.0,HOMEIMPROVEMENT,A,5000,7.88,9.888765294771966,60 months,0.47,N,3,1,1
24,Male,Secondary,1,10800,RENT,0,8.0,VENTURE,A,5000,7.88,10.011123470522802,60 months,0.46,N,2,1,1
23,Male,Post PHD,0,60000,MORTGAGE,1,0.0,MEDICAL,A,5000,,,36 months,0.08,N,2,1,0
21,Male,PHD,0,12000,RENT,0,5.0,VENTURE,B,5000,11.49,10.76329715669567,60 months,0.42,N,2,1,1
26,Male,PHD,0,12000,RENT,0,,VENTURE,A,5000,6.92,6.7340067340067336,36 months,0.42,N,4,1,1
21,Male,PHD,1,12360,RENT,0,,VENTURE,B,5000,10.75,6.696162528216702,36 months,0.4,N,4,0,1
23,Male,Others,1,60000,MORTGAGE,1,7.0,EDUCATION,B,20000,12.18,13.371367445177393,60 months,0.33,N,4,1,0
24,Male,Master,0,13000,RENT,0,0.0,DEBTCONSOLIDATION,A,5000,8.0,7.222222222222222,36 months,0.38,N,2,1,1
23,Male,Bachelor,0,60000,MORTGAGE,0,7.0,PERSONAL,C,2000,14.26,78.76772273761597,36 months,0.03,Y,3,1,0
21,Female,Others,0,14400,RENT,0,3.0,VENTURE,C,5000,13.72,7.59760816039395,36 months,0.35,N,4,1,1
23,Female,PHD,0,14400,RENT,0,2.0,VENTURE,A,5000,6.91,8.081563932279488,36 months,0.35,N,3,0,1
26,Male,PHD,1,60000,MORTGAGE,0,10.0,PERSONAL,A,1200,7.4,139.66480446927375,36 months,0.02,N,4,1,0
25,Male,Primary,1,60000,OWN,1,3.0,PERSONAL,C,16000,13.57,16.509641630712334,60 months,0.27,Y,4,1,0
22,Female,Bachelor,0,15000,RENT,1,0.0,VENTURE,D,5000,,,36 months,0.33,Y,4,1,1
25,Female,PHD,0,60000,MORTGAGE,1,9.0,PERSONAL,C,10200,13.92,15.490746860541972,36 months,0.17,Y,4,1,0
23,Female,Post PHD,0,60000,OWN,1,4.0,VENTURE,C,10000,13.22,26.49708532061473,60 months,0.17,N,4,0,0
24,Male,PHD,0,60000,MORTGAGE,0,3.0,VENTURE,B,4000,12.18,40.11410233553218,36 months,0.07,N,2,1,0
22,Female,Others,0,54000,MORTGAGE,0,1.0,HOMEIMPROVEMENT,D,10000,14.61,14.134892243259749,36 months,0.19,Y,4,0,1
26,Male,Bachelor,1,15600,RENT,1,5.0,DEBTCONSOLIDATION,A,5000,5.99,8.831021794508914,36 months,0.32,N,3,0,1
22,Male,Bachelor,0,54000,MORTGAGE,1,3.0,DEBTCONSOLIDATION,D,22750,,,36 months,0.42,Y,2,1,1
22,Female,Primary,1,60000,MORTGAGE,1,6.0,EDUCATION,D,5000,14.61,52.35145275281389,60 months,0.08,Y,3,1,0
22,Male,Primary,1,60000,OTHER,1,6.0,VENTURE,D,8000,16.0,19.396551724137925,36 months,0.13,N,2,0,0
25,Male,PHD,1,15600,RENT,0,6.0,MEDICAL,B,5000,10.75,8.451467268623023,36 months,0.32,N,3,1,1
23,Female,Master,0,60000,MORTGAGE,0,6.0,PERSONAL,A,3350,,,36 months,0.06,N,4,0,0
23,Male,Master,1,60000,MORTGAGE,0,7.0,PERSONAL,B,9500,12.53,28.06269205404875,60 months,0.16,N,2,1,0
26,Female,Others,1,16120,RENT,1,2.0,PERSONAL,B,5000,11.58,8.668220111131026,36 months,0.31,N,3,1,1
26,Male,Others,1,60000,MORTGAGE,0,10.0,DEBTCONSOLIDATION,A,6000,8.94,27.53809436387002,36 months,0.1,N,4,1,0
22,Female,PHD,0,16320,RENT,0,0.0,DEBTCONSOLIDATION,B,5000,12.53,8.701679552119435,36 months,0.31,N,2,1,1
24,Male,Primary,1,60000,MORTGAGE,0,0.0,EDUCATION,D,8000,15.65,19.455252918287933,36 months,0.13,N,3,0,0
24,Female,Bachelor,1,60000,MORTGAGE,1,6.0,HOMEIMPROVEMENT,A,14000,8.94,11.80204044165858,36 months,0.23,N,2,1,0
26,Male,Bachelor,0,60000,MORTGAGE,1,5.0,EDUCATION,B,6000,11.83,26.826432978628283,36 months,0.1,N,2,1,0
26,Female,Bachelor,1,16800,RENT,0,0.0,EDUCATION,B,5000,,,60 months,0.3,N,4,1,1
24,Male,Post PHD,0,16800,RENT,1,1.0,EDUCATION,C,5000,14.22,8.82507441779023,36 months,0.3,Y,4,1,1
22,Male,Master,0,54000,MORTGAGE,1,0.0,EDUCATION,B,4000,11.14,36.44052546337952,36 months,0.07,N,3,1,1
25,Female,Post PHD,0,54000,MORTGAGE,1,9.0,DEBTCONSOLIDATION,B,12000,12.53,11.996800853105835,36 months,0.22,N,4,1,1
23,Male,Secondary,1,17004,RENT,1,3.0,MEDICAL,A,5000,6.54,15.960202740754644,60 months,0.29,N,2,1,1
21,Female,Secondary,1,17220,RENT,0,,DEBTCONSOLIDATION,B,5000,10.37,9.361239467246534,36 months,0.29,N,3,1,1
25,Female,Others,0,60000,OTHER,1,3.0,DEBTCONSOLIDATION,B,5000,11.14,32.39157818967068,36 months,0.08,N,3,1,0
22,Female,Post PHD,1,17720,RENT,1,6.0,HOMEIMPROVEMENT,B,5000,9.62,9.69896004378763,36 months,0.28,N,4,0,1
22,Male,Master,0,60000,MORTGAGE,1,6.0,PERSONAL,B,12900,11.14,12.554875267314221,36 months,0.21,N,4,1,0
23,Female,PHD,1,18000,RENT,0,0.0,EDUCATION,A,5000,8.59,16.576111980845386,60 months,0.28,N,4,1,1
21,Female,Secondary,1,18492,RENT,1,0.0,EDUCATION,D,5000,12.92,9.825717321997878,36 months,0.27,Y,3,1,1
23,Female,Bachelor,0,60000,MORTGAGE,0,1.0,MEDICAL,C,13200,13.16,20.08419293679103,60 months,0.22,Y,2,1,0
23,Male,Post PHD,1,18720,RENT,0,,DEBTCONSOLIDATION,D,5000,16.32,9.656121045392023,36 months,0.27,Y,3,1,1
21,Female,Others,0,19140,RENT,1,,VENTURE,A,5000,8.49,10.585307401603837,36 months,0.26,N,4,1,1
25,Male,Bachelor,1,60000,MORTGAGE,1,2.0,PERSONAL,B,1800,12.21,89.11861687906605,36 months,0.03,N,2,0,0
25,Male,PHD,1,19200,RENT,1,3.0,VENTURE,B,5000,10.99,10.379313451662313,36 months,0.26,N,3,1,1
22,Male,Bachelor,0,60000,MORTGAGE,1,5.0,VENTURE,B,20000,12.21,8.020675519115944,36 months,0.33,N,3,1,0
24,Male,Secondary,1,19200,RENT,0,2.0,DEBTCONSOLIDATION,B,5000,,,36 months,0.26,N,3,1,1
25,Female,Primary,0,19200,RENT,0,0.0,HOMEIMPROVEMENT,B,5000,9.62,17.51505199781062,60 months,0.26,N,2,1,1
22,Female,Others,1,60000,MORTGAGE,0,7.0,EDUCATION,D,10000,,,36 months,0.17,N,3,1,0
25,Male,Bachelor,1,19800,RENT,1,0.0,DEBTCONSOLIDATION,C,5000,13.49,10.467882632831088,36 months,0.25,Y,4,1,1
23,Female,Primary,0,60000,MORTGAGE,0,6.0,EDUCATION,B,11500,11.26,23.446842101149677,60 months,0.19,N,2,1,0
21,Female,Master,1,19968,RENT,1,4.0,MEDICAL,C,5000,,,36 months,0.25,N,3,0,1
24,Female,Others,0,60000,MORTGAGE,0,8.0,PERSONAL,D,10000,14.42,15.731515469323545,36 months,0.17,N,4,1,0
24,Male,Primary,0,60000,MORTGAGE,1,7.0,PERSONAL,A,10000,9.63,16.418863449785643,36 months,0.17,N,2,1,0
24,Male,Bachelor,1,60000,MORTGAGE,1,8.0,VENTURE,A,2800,9.32,58.80508075897757,36 months,0.05,N,4,1,0
25,Female,Bachelor,0,60000,OWN,1,9.0,HOMEIMPROVEMENT,C,3000,13.79,87.88118463836894,60 months,0.05,Y,2,1,0
22,Male,Secondary,0,60000,MORTGAGE,0,6.0,MEDICAL,C,9000,13.79,17.576236927673786,36 months,0.15,Y,2,1,0
22,Male,Post PHD,1,20000,RENT,1,2.0,DEBTCONSOLIDATION,B,5000,11.86,10.727695333452528,36 months,0.25,N,4,1,0
21,Male,PHD,1,20000,RENT,0,2.0,DEBTCONSOLIDATION,B,5000,10.39,10.870549868647522,36 months,0.25,N,2,0,0
24,Female,Primary,1,54000,MORTGAGE,1,8.0,VENTURE,D,1500,14.42,94.38909281594128,36 months,0.03,Y,2,0,1
22,Male,Secondary,1,60000,MORTGAGE,1,4.0,EDUCATION,C,16750,12.53,9.549692221377782,36 months,0.28,N,2,1,0
22,Male,Others,0,60000,MORTGAGE,1,3.0,VENTURE,A,10000,8.0,27.777777777777782,60 months,0.17,N,4,1,0
22,Female,Primary,1,20400,RENT,1,,PERSONAL,B,5000,12.42,10.88774239459171,36 months,0.25,N,2,1,0
21,Male,Post PHD,1,21000,RENT,1,5.0,MEDICAL,F,5000,20.89,10.422698320787491,36 months,0.24,N,2,0,1
25,Male,Others,0,60000,MORTGAGE,1,8.0,EDUCATION,C,8000,,,60 months,0.13,N,3,1,0
24,Male,PHD,0,54000,MORTGAGE,0,9.0,MEDICAL,A,10000,9.63,24.628295174678463,60 months,0.19,N,2,1,1
26,Female,Master,1,21000,RENT,0,3.0,PERSONAL,A,5000,6.99,11.776801570240211,36 months,0.24,N,3,1,0
21,Male,PHD,0,21000,RENT,1,2.0,VENTURE,A,5000,6.91,11.785614067907586,36 months,0.24,N,4,1,0
23,Female,Master,0,54000,OTHER,1,7.0,HOMEIMPROVEMENT,E,16000,16.32,8.704436038514443,36 months,0.3,N,3,1,1
24,Female,Secondary,0,21000,RENT,1,0.0,DEBTCONSOLIDATION,A,5000,8.63,11.5990057995029,36 months,0.24,N,2,1,0
24,Female,Master,0,21120,RENT,1,3.0,PERSONAL,B,5000,11.71,11.343657685077432,36 months,0.24,N,2,1,1
25,Male,Post PHD,1,21600,RENT,1,0.0,VENTURE,D,5000,17.58,11.02228270113965,36 months,0.23,Y,3,1,1
24,Male,Primary,0,60000,MORTGAGE,1,0.0,PERSONAL,B,15000,11.89,10.72481901867906,36 months,0.25,N,2,1,0
26,Male,Others,1,21600,RENT,0,0.0,DEBTCONSOLIDATION,B,5000,9.99,11.782889353577596,36 months,0.23,N,4,1,0
25,Female,Others,0,60000,MORTGAGE,0,2.0,PERSONAL,B,10000,12.21,16.041351038231888,36 months,0.17,N,3,0,0
23,Female,PHD,1,21600,RENT,1,5.0,PERSONAL,C,5000,13.06,11.4629400318415,36 months,0.23,Y,4,0,1
24,Female,Post PHD,0,21648,RENT,0,8.0,EDUCATION,A,5000,6.99,12.140200018693335,36 months,0.23,N,3,1,0
26,Male,Bachelor,1,54000,MORTGAGE,1,2.0,DEBTCONSOLIDATION,B,8000,11.89,18.09813209402091,36 months,0.15,N,2,1,1
22,Male,Others,0,60000,MORTGAGE,1,4.0,PERSONAL,C,3000,13.16,88.37044892188051,60 months,0.05,N,2,0,0
23,Male,Primary,0,60000,MORTGAGE,1,0.0,PERSONAL,B,10000,11.26,16.17832104979328,36 months,0.17,N,3,1,0
21,Male,Primary,1,22000,RENT,1,5.0,PERSONAL,D,5000,15.7,11.408815903197926,36 months,0.23,Y,3,0,0
22,Female,Primary,0,60000,MORTGAGE,1,2.0,EDUCATION,A,1000,9.63,273.6477241630941,60 months,0.02,N,3,1,0
25,Female,Bachelor,0,22000,RENT,1,3.0,PERSONAL,E,5000,16.32,18.91334250343879,60 months,0.23,N,3,0,1
25,Female,Others,0,60000,MORTGAGE,0,9.0,HOMEIMPROVEMENT,B,10000,10.83,16.24108995759271,36 months,0.17,N,4,1,0
22,Male,Others,0,22800,RENT,1,4.0,EDUCATION,C,5000,13.85,12.015810276679842,36 months,0.22,Y,2,0,0
26,Female,Master,0,22800,RENT,0,4.0,DEBTCONSOLIDATION,C,5000,13.57,12.045434533767722,36 months,0.22,N,4,0,0
23,Female,Bachelor,1,22944,RENT,1,7.0,EDUCATION,B,5000,11.11,12.389883898838987,36 months,0.22,N,3,1,0
24,Female,Others,1,22992,RENT,1,1.0,HOMEIMPROVEMENT,C,5000,13.06,12.20166283389351,36 months,0.22,Y,3,1,1
24,Female,Others,1,23000,RENT,0,1.0,PERSONAL,C,5000,,,36 months,0.22,Y,2,1,0
24,Female,Bachelor,0,23000,RENT,0,2.0,EDUCATION,B,5000,,,36 months,0.22,N,4,0,0
26,Female,Bachelor,1,23484,RENT,1,,VENTURE,A,5000,7.49,13.108568238905946,36 months,0.21,N,2,1,0
23,Female,Others,0,24000,RENT,0,0.0,HOMEIMPROVEMENT,C,5000,14.27,12.601732738251508,36 months,0.21,Y,2,1,1
22,Female,Primary,1,60000,MORTGAGE,1,6.0,EDUCATION,C,1600,11.66,100.75228371843096,36 months,0.03,N,4,0,0
26,Male,Post PHD,0,24000,RENT,0,0.0,VENTURE,A,5000,8.9,13.223140495867767,36 months,0.21,N,2,0,0
24,Male,PHD,0,24000,RENT,0,4.0,DEBTCONSOLIDATION,A,5000,7.51,13.394102874151239,36 months,0.21,N,2,1,0
23,Male,Secondary,1,24000,RENT,1,4.0,PERSONAL,A,5000,6.62,13.505908835115363,36 months,0.21,N,4,0,0
22,Female,Primary,0,24000,RENT,0,4.0,EDUCATION,D,5000,16.49,12.361576100952874,36 months,0.21,N,4,0,0
23,Male,Post PHD,1,54000,MORTGAGE,0,3.0,MEDICAL,C,7500,11.03,19.45420156714401,36 months,0.14,Y,3,0,1
23,Female,Bachelor,0,60000,MORTGAGE,1,0.0,DEBTCONSOLIDATION,A,7500,8.0,22.222222222222218,36 months,0.13,N,2,1,0
21,Female,Primary,1,24000,RENT,0,5.0,EDUCATION,B,5000,,,36 months,0.21,N,4,1,0
21,Male,Master,0,24000,RENT,1,3.0,HOMEIMPROVEMENT,D,5000,,,60 months,0.21,Y,2,1,1
23,Male,Others,1,60000,MORTGAGE,1,1.0,PERSONAL,B,9900,9.76,27.60844597579292,60 months,0.17,N,3,1,0
22,Female,PHD,0,60000,MORTGAGE,1,1.0,EDUCATION,C,7500,11.66,21.493820526598608,36 months,0.13,N,2,1,0
23,Male,Secondary,0,60000,MORTGAGE,0,7.0,DEBTCONSOLIDATION,B,6000,9.45,45.682960255824575,60 months,0.1,N,2,1,0
25,Female,Post PHD,1,24000,RENT,0,3.0,EDUCATION,A,5000,6.92,13.468013468013467,36 months,0.21,N,4,0,0
22,Female,Post PHD,1,60000,MORTGAGE,1,1.0,EDUCATION,B,17000,9.45,9.674038642409913,36 months,0.28,N,4,0,0
26,Male,Post PHD,0,60000,MORTGAGE,0,0.0,PERSONAL,A,9800,7.75,17.046261660116482,36 months,0.16,N,3,1,0
22,Male,Master,1,60000,MORTGAGE,0,6.0,MEDICAL,A,8000,8.07,20.81983899324512,36 months,0.13,N,4,1,0
21,Female,Master,1,24000,RENT,0,2.0,MEDICAL,C,5000,12.98,21.242697822623477,60 months,0.21,N,2,1,0
25,Male,Master,1,24000,RENT,1,2.0,DEBTCONSOLIDATION,C,5000,12.61,21.312494449871238,60 months,0.21,N,3,1,0
23,Female,PHD,0,24000,RENT,1,5.0,PERSONAL,B,5000,10.75,13.002257336343114,36 months,0.21,N,3,0,0
23,Female,PHD,1,24000,RENT,0,4.0,DEBTCONSOLIDATION,B,5000,10.62,13.017537515819926,36 months,0.21,N,4,0,0
23,Male,Secondary,0,24000,RENT,0,1.0,VENTURE,B,5000,11.48,21.528525296017218,60 months,0.21,N,4,0,0
22,Female,Bachelor,1,24000,RENT,1,2.0,PERSONAL,A,5000,8.94,22.030475491096016,60 months,0.21,N,3,0,0
22,Male,PHD,1,24044,RENT,0,2.0,PERSONAL,A,5000,8.9,13.247382920110192,36 months,0.21,N,3,1,0
24,Female,Post PHD,1,60204,MORTGAGE,1,8.0,PERSONAL,A,10000,7.49,28.004465531677365,60 months,0.17,N,4,1,0
21,Female,Post PHD,0,24996,RENT,0,0.0,DEBTCONSOLIDATION,D,5000,,,36 months,0.2,N,3,1,1
21,Male,Master,1,24996,RENT,1,2.0,EDUCATION,E,5000,16.45,12.879003864319449,36 months,0.2,N,4,1,1
22,Male,Bachelor,0,24996,RENT,1,3.0,MEDICAL,D,5000,,,36 months,0.2,Y,3,1,1
21,Female,Bachelor,0,24996,RENT,1,1.0,DEBTCONSOLIDATION,C,5000,,,36 months,0.2,Y,3,1,0
26,Male,Primary,0,25000,RENT,1,2.0,MEDICAL,B,5000,12.69,13.310852781968233,36 months,0.2,N,3,1,0
22,Male,Secondary,1,60400,MORTGAGE,1,0.0,EDUCATION,A,24000,6.54,7.086540266566549,36 months,0.4,N,3,0,0
24,Male,Secondary,0,60400,OWN,1,5.0,VENTURE,A,5500,8.0,50.841750841750844,60 months,0.09,N,2,0,0
24,Male,Post PHD,1,54417,MORTGAGE,0,1.0,MEDICAL,C,9525,11.66,15.349464981573705,36 months,0.18,Y,3,0,1
23,Male,Master,0,25000,RENT,1,1.0,EDUCATION,B,5000,10.99,22.52455176141995,60 months,0.2,N,4,1,0
24,Male,PHD,1,25000,RENT,0,5.0,VENTURE,A,5000,,,60 months,0.2,N,4,1,0
25,Female,Master,1,60500,OWN,1,6.0,PERSONAL,B,17000,12.42,9.496949464717394,36 months,0.28,N,2,0,0
23,Female,Master,0,60500,MORTGAGE,1,4.0,EDUCATION,C,5000,14.27,31.76686794434235,36 months,0.08,Y,3,1,0
23,Female,PHD,0,25000,RENT,0,0.0,DEBTCONSOLIDATION,A,5000,6.91,14.030492937985224,36 months,0.2,N,3,1,0
24,Female,Primary,1,54500,MORTGAGE,1,7.0,MEDICAL,D,8000,17.49,17.39509745510256,36 months,0.15,N,4,1,1
24,Female,Secondary,0,25000,RENT,0,3.0,VENTURE,A,5000,7.14,23.333955572148597,60 months,0.2,N,2,1,0
22,Female,Secondary,1,60500,MORTGAGE,1,6.0,EDUCATION,A,12000,8.94,13.88378924178447,36 months,0.2,N,3,0,0
23,Male,PHD,1,25000,RENT,0,8.0,EDUCATION,B,5000,10.62,13.55993491231242,36 months,0.2,N,3,1,0
24,Female,Secondary,1,60500,MORTGAGE,1,8.0,EDUCATION,A,6000,7.68,28.09249628528975,36 months,0.1,N,4,1,0
24,Male,Secondary,1,25000,RENT,0,2.0,DEBTCONSOLIDATION,A,5000,8.94,13.769047181935012,36 months,0.2,N,2,1,1
22,Female,Others,1,60612,MORTGAGE,1,2.0,MEDICAL,C,18000,13.72,14.805369914409663,60 months,0.3,Y,3,0,0
22,Male,Bachelor,1,60612,MORTGAGE,1,6.0,PERSONAL,B,5300,,,36 months,0.09,N,4,1,0
21,Male,Others,0,25000,RENT,1,0.0,DEBTCONSOLIDATION,D,5000,12.86,13.290802764486976,36 months,0.2,Y,2,0,1
25,Female,Secondary,0,60626,MORTGAGE,1,4.0,DEBTCONSOLIDATION,A,2500,6.92,113.40441451552564,60 months,0.04,N,3,1,0
22,Male,Others,0,60635,MORTGAGE,1,5.0,EDUCATION,C,6800,13.49,23.57100651521513,36 months,0.11,Y,2,1,0
23,Female,Bachelor,0,60785,MORTGAGE,1,7.0,DEBTCONSOLIDATION,C,10625,13.99,25.094048497546225,60 months,0.17,N,2,1,0
22,Female,Master,1,26000,RENT,1,6.0,PERSONAL,B,5000,11.99,13.929815162068042,36 months,0.19,N,2,0,0
26,Male,PHD,1,60996,MORTGAGE,0,2.0,PERSONAL,B,12000,12.21,13.58969788788878,36 months,0.2,N,4,1,0
24,Female,Others,0,26400,RENT,1,5.0,MEDICAL,A,5000,7.9,14.680259499536607,36 months,0.19,N,4,0,0
21,Male,Master,0,26400,RENT,1,2.0,EDUCATION,C,5000,13.49,13.957176843774784,36 months,0.19,Y,2,1,0
25,Male,Master,1,61000,OWN,1,2.0,EDUCATION,C,15000,14.65,10.641081552551242,36 months,0.25,Y,3,1,0
23,Female,Secondary,1,26400,RENT,0,3.0,EDUCATION,D,5000,15.99,13.6563496853177,36 months,0.19,N,3,1,0
22,Male,Post PHD,1,61000,MORTGAGE,0,6.0,MEDICAL,C,12000,13.49,22.395512086233737,60 months,0.2,N,2,1,0
21,Male,Post PHD,0,27000,RENT,0,5.0,VENTURE,A,5000,5.42,25.61183836084234,60 months,0.19,N,3,1,0
25,Female,Primary,1,55000,MORTGAGE,1,4.0,MEDICAL,D,9000,16.77,15.700379663726414,36 months,0.16,Y,2,0,1
23,Female,Master,0,61000,OWN,1,1.0,PERSONAL,B,12000,11.71,22.752364753976067,60 months,0.2,N,2,1,0
23,Male,Post PHD,1,27000,RENT,0,2.0,MEDICAL,E,5000,16.77,13.873426393765525,36 months,0.19,Y,2,1,1
22,Male,PHD,1,61000,MORTGAGE,1,6.0,EDUCATION,A,2100,6.62,136.22031067163314,60 months,0.03,N,3,1,0
24,Male,Others,0,55000,MORTGAGE,1,8.0,EDUCATION,B,6000,11.99,24.555763907491738,36 months,0.11,N,2,1,1
21,Female,Secondary,0,61000,MORTGAGE,1,6.0,PERSONAL,C,6000,,,36 months,0.1,N,3,1,0
22,Male,Post PHD,1,27000,RENT,1,0.0,VENTURE,D,5000,,,36 months,0.19,Y,2,0,1
22,Female,PHD,1,27000,RENT,0,6.0,DEBTCONSOLIDATION,A,5000,9.32,14.818880351262347,36 months,0.19,N,2,1,0
22,Female,Master,1,27000,RENT,1,1.0,VENTURE,B,5000,10.08,14.71656976744186,36 months,0.19,N,2,1,0
25,Male,Primary,0,27096,RENT,1,7.0,DEBTCONSOLIDATION,A,5000,7.9,15.06728452270621,36 months,0.18,N,2,0,1
21,Female,Others,1,27200,RENT,1,0.0,MEDICAL,C,5000,,,60 months,0.18,N,3,1,0
22,Female,Post PHD,1,61000,MORTGAGE,1,1.0,DEBTCONSOLIDATION,B,8000,11.49,20.517535204951113,36 months,0.13,N,2,1,0
23,Male,Master,1,61000,MORTGAGE,1,2.0,VENTURE,E,18400,19.29,8.33737293479172,36 months,0.3,N,2,1,0
26,Female,PHD,0,61000,MORTGAGE,0,10.0,PERSONAL,B,12000,10.99,13.73997657446617,36 months,0.2,N,3,1,0
22,Male,Primary,0,61000,MORTGAGE,1,6.0,EDUCATION,A,12000,7.49,14.187366266629455,36 months,0.2,N,2,0,0
26,Female,Master,0,61000,MORTGAGE,0,4.0,PERSONAL,A,8000,7.49,21.28104939994418,36 months,0.13,N,2,1,0
